review_resolution_class	review_confidence	shared_program_summary	marker_difference_summary	context_resolution_summary	pairwise_assessment	followup_flag	review_priority	source_corpus	neighbor_source_corpus	same_corpus	corpus_pair	cell_type	paper_key_1	paper_key_2	manuscript_1	manuscript_2	top_label_neighbor_cosine	top_label_neighbor_marker_jaccard	top_label_neighbor_tie_count	n_markers_1	n_markers_2	n_shared	n_union	marker_names_1	marker_names_2	marker_ids_1	marker_ids_2	shared_markers	unique_markers_1	unique_markers_2	shared_marker_ids	unique_marker_ids_1	unique_marker_ids_2	context_1	context_2	n_rationale_snippets_1	n_rationale_snippets_2
							cross-corpus_high	biorxiv	hca	False	biorxiv__hca	AT2	biorxiv:ede8f8d0-6d2d-1014-a8e8-fbbc8a92dcf4	hca:0396_10.7554_elife.62522_10df7c4591	data/biorxiv/meca/ede8f8d0-6d2d-1014-a8e8-fbbc8a92dcf4/manuscript.md	data/hca/manuscripts/0396_10.7554_elife.62522_10df7c4591/manuscript.md	1.000000238418579	0.5	9	3	6	3	6	ACE2;FURIN;TMPRSS2	ACE2;CTSL;FURIN;SLC6A20;BSG;TMPRSS2	ENSG00000130234;ENSG00000140564;ENSG00000184012	ENSG00000130234;ENSG00000135047;ENSG00000140564;ENSG00000163817;ENSG00000172270;ENSG00000184012	ACE2;FURIN;TMPRSS2		CTSL;SLC6A20;BSG	ENSG00000130234;ENSG00000140564;ENSG00000184012		ENSG00000135047;ENSG00000163817;ENSG00000172270	As expected from prior literature, the AT2 cells showed highest ACE2 expression in the lung both in terms of their CPM values (Fig. 1D, further referred to as ACE2+ cells) and the percentage of positive cells (Supp. Fig. 3). The expression of TMPRSS2 across cell types of the lung (further referred to as TMPRSS2+ cells) was much stronger with a certain specificity for AT2 cells (Fig. 1E), which is in agreement with previous studies.	The other three candidate genes of SARS-CoV-2 host cell entry CTSL , BSG and FURIN were expressed in a large number of AT1, AT2, matrix fibroblast1,2, and M1 macrophage cells, as well as a small number of cells in additional cell types In our data, AT2 cells had the highest number of ACE2 + nuclei, accounting for 48.8% of all ACE2 -expressing nuclei (39 out of total 80 ACE2 + nuclei)	3	4
							cross-corpus_high	biorxiv	hca	False	biorxiv__hca	DEFINITIVE ENDODERM	biorxiv:6c7d90a7-6cd2-1014-aa88-ae3f4e676730	hca:0063_10.1016_j.cell.2021.04.028_f5e4882de7	data/biorxiv/meca/6c7d90a7-6cd2-1014-aa88-ae3f4e676730/manuscript.md	data/hca/manuscripts/0063_10.1016_j.cell.2021.04.028_f5e4882de7/manuscript.md	1.0000001192092896	0.5	1	3	3	2	4	EPCAM;FOXA2;SOX17	FOXA2;EOMES;SOX17	ENSG00000119888;ENSG00000125798;ENSG00000164736	ENSG00000125798;ENSG00000163508;ENSG00000164736	FOXA2;SOX17	EPCAM	EOMES	ENSG00000125798;ENSG00000164736	ENSG00000119888	ENSG00000163508	The first lineage (N1:N2) diverts from pluripotency into a SOX17/FOXA2/EPCAM+ definitive endoderm population that terminates at day 2 and is comprised almost exclusively of D2:S1 and D2:S3 (Figure 3A-B and Figure S4A).	This analysis revealed that cell clusters from the HIO early time point (day 0-spheroid, c4 and c13) expressed definitive endoderm ( EOMES , SOX17 , and FOXA2 ) and primitive streak markers ( MIXL1 , GSC , and LHX1 ) and were mapped predominantly to the anterior primitive streak	1	1
							cross-corpus_high	biorxiv	hca	False	biorxiv__hca	EPITHELIAL CELL	biorxiv:c704e998-6f4b-1014-8cb1-c3d28b577fb8	hca:0265_10.1038_s41591-019-0750-6_ba0c7c2ce5	data/biorxiv/meca/c704e998-6f4b-1014-8cb1-c3d28b577fb8/manuscript.md	data/hca/manuscripts/0265_10.1038_s41591-019-0750-6_ba0c7c2ce5/manuscript.md	1.0000001192092896	0.5	6	3	3	2	4	SOX9;ASCL1;SOX2	CDH1;SOX9;SOX2	ENSG00000125398;ENSG00000139352;ENSG00000181449	ENSG00000105325;ENSG00000125398;ENSG00000181449	SOX9;SOX2	ASCL1	CDH1	ENSG00000125398;ENSG00000181449	ENSG00000139352	ENSG00000105325	In the human embryonic lung sections, we used probes targeting transcripts encoding 3 transcription factors, SOX2, SOX9 and ASCL1 (Supplementary Figure 3), which have previously been detected by antibody staining in subsets of epithelial cells (40, 41).	For example, epithelial cells abundantly expressed E-cadherin ( CDH1 ) as well as the lineage-determining transcription factors SOX2 and SOX9 .	1	1
							cross-corpus_high	biorxiv	hca	False	biorxiv__hca	MONOCYTE	biorxiv:c8264099-6fc3-1014-9d27-9ae05a0c1d33	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	data/biorxiv/meca/c8264099-6fc3-1014-9d27-9ae05a0c1d33/manuscript.md	data/hca/manuscripts/0207_10.1016_j.immuni.2020.11.017_b182001861/manuscript.md	1.0000001192092896	0.5	23	3	3	2	4	S100A8;S100A9;CD14	S100A8;ITGAM;CD14	ENSG00000143546;ENSG00000163220;ENSG00000170458	ENSG00000143546;ENSG00000169896;ENSG00000170458	S100A8;CD14	S100A9	ITGAM	ENSG00000143546;ENSG00000170458	ENSG00000163220	ENSG00000169896	Additionally, S100A8, S100A9, CD14, markers for monocytic myeloid-derived suppressor cells were prominent hubs in the monocyte CGNs (41).	In general, monocytes ( CD14, ITGAM, S100A8 and A100A9), granulocytes ( FCGR3B ), erythroid cells ( HBA1, HBA2 and HBB ), NK cells ( GNLY, NCAM1 ), proliferative lymphocytes ( MKI67 and TUBA1B ), CD4 + T cells ( CD3G, CD4 and CCR7 ), CD8 + T cells ( CD3G and CD8A ), dendritic cells ( PLD4, IL3RA and LILRA4 ), B cells ( CD19 ), plasmablasts ( CD27 , CD38 and MZB1 ), megakaryocytes ( ITGA2B, TUBB1 and GP9 ) and cell precursors ( CD34, ITGA4 and TUBA1A ), such as, hematopoietic stem cells (HSCs), megakaryocyte-erythroid progenitor cells (MEPs), common myeloid progenitors (CMPs) and granulocytes-macrophage progenitors (GMPs).	1	1
							cross-corpus_high	biorxiv	hca	False	biorxiv__hca	FIBROBLASTS	biorxiv:5a3c7d4e-70da-1014-80b6-cd48bfa975fe	hca:0049_10.1038_s41586-023-06252-9_3d2f22d6e6	data/biorxiv/meca/5a3c7d4e-70da-1014-80b6-cd48bfa975fe/manuscript.md	data/hca/manuscripts/0049_10.1038_s41586-023-06252-9_3d2f22d6e6/manuscript.md	1.0	0.5	5	3	3	2	4	DCN;PDGFRA;LUM	DCN;LUM;COL6A1	ENSG00000011465;ENSG00000134853;ENSG00000139329	ENSG00000011465;ENSG00000139329;ENSG00000142156	DCN;LUM	PDGFRA	COL6A1	ENSG00000011465;ENSG00000139329	ENSG00000134853	ENSG00000142156	Nine broad cell lineages were identified in the heart specimens: T and NK cells (characterized by the expression of CD3D and KLRB1), MNPs (CD14, CD68), DCs (CD1C, CLEC9A, IRF8), B cells and plasmablasts (CD79A, MZB1), endothelial cells (VWF, CA4), mural cells (RGS5, KCNJ8), fibroblasts (DCN, PDGFRA), cardiomyocytes (TNNI3, MB), and neuronal cells (PLP1, NRXN1) (Figure 1c-d, Supplementary Figure 1a, Supplementary Table 8). Amongst all non-immune subsets, only fibroblasts (defined by expression of DCN and LUM) were more enriched in irMyocarditis tissue (cluster 4; OR 3.8; 95% CI 1.5 – 9.7; p = 0.042) (Figure 5c, Supplementary Figure 7c-d, Supplementary Table 10).	Furthermore, we checked each cluster using the known canonical markers such as EPCAM for epithelial cells, PTPRC for immune cells, CD3D/E/G for T cells, CD19/MS4A1/CD79A for B cells, LUM/DCN/COL6A1 for fibroblasts, PECAM1 for endothelial cells and RGS5 for pericytes.	2	1
							cross-corpus_high	biorxiv	hca	False	biorxiv__hca	ANTIBODY-SECRETING CELL	biorxiv:9a5466f2-6c88-1014-bd5d-ff8513618027	hca:0069_10.1038_s41467-021-23355-x_92232969b4	data/biorxiv/meca/9a5466f2-6c88-1014-bd5d-ff8513618027/manuscript.md	data/hca/manuscripts/0069_10.1038_s41467-021-23355-x_92232969b4/manuscript.md	0.9999998211860656	0.5	1	3	3	2	4	CD38;CD27;CD19	CD38;CD27;MKI67	ENSG00000004468;ENSG00000139193;ENSG00000177455	ENSG00000004468;ENSG00000139193;ENSG00000148773	CD38;CD27	CD19	MKI67	ENSG00000004468;ENSG00000139193	ENSG00000177455	ENSG00000148773	In the septum, we identified both CD56dim CD16+ NK cells and CD56bright CD16- NK cells in similar frequencies, two subsets of B cells (CD19+ CD27- CD38- CD11c- T-bet- and CD19+ CD27- CD38- CD11c+ T-bet+) and another of antibody-secreting cells (ASCs; CD19+ CD27+ CD38+) (Fig. 3b and Supplementary Fig. 3a-c).	In these patients, we identified seven distinct B cell clusters: naïve B cells (CD38 − IgD + CD27 − ), IgG + switched memory B cells (IgG + CD38 − IgD ‒ CD27 + ), IgG − switched memory B cells (IgG − CD38 − IgD − CD27 + ), activated switched memory (CD38 − IgD − CD27+CD21 − ), GC B cells (CD38 + IgD − BCL6 + SEMA4a + ), tissue-like memory B cells (CD38 − IgD − IgG + CD27 − CD21 − FcRL5 + ) and antibody-secreting cells (CD38 hi CD27 + Ki67 +/− ) (Fig. 2a , Supplementary Table 2 , Cohort 2).	1	1
							cross-corpus_high	biorxiv	hca	False	biorxiv__hca	MEGAKARYOCYTE	biorxiv:876ca999-6c0e-1014-8ed9-e7563228589e	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	data/biorxiv/meca/876ca999-6c0e-1014-8ed9-e7563228589e/manuscript.md	data/hca/manuscripts/0207_10.1016_j.immuni.2020.11.017_b182001861/manuscript.md	0.9999997615814208	0.5	1	3	3	2	4	ITGA2B;GP9;FLI1	ITGA2B;TUBB1;GP9	ENSG00000005961;ENSG00000169704;ENSG00000177731	ENSG00000005961;ENSG00000101162;ENSG00000169704	ITGA2B;GP9	FLI1	TUBB1	ENSG00000005961;ENSG00000169704	ENSG00000177731	ENSG00000101162	Of the mature blood cell types, we identified clear transcriptional signatures of erythroid cells (expressing HBG1, HBA1, GYPA, and ALAS2), megakaryocytes (expressing FLI1, ITGA2B, and GP9), monocyte progenitors and monocytes (expressing CD14, MPEG1, and CD33), CD4+ monocytes, mast cells (expressing CD63, GATA2, and HDC), plasmacytoid dendritic cells (pDCs - expressing IL3RA, IRF8, MPEG1, and JCHAIN), with an additional cluster of highly cycling pDCs (expressing pDC and proliferation markers, e.g., MKI67) and granulocytes 1, 2, and 3 (expressing AZU1, MPO, and PRTN3), (Figure 1B, Supplementary figure 3).	In general, monocytes ( CD14, ITGAM, S100A8 and A100A9), granulocytes ( FCGR3B ), erythroid cells ( HBA1, HBA2 and HBB ), NK cells ( GNLY, NCAM1 ), proliferative lymphocytes ( MKI67 and TUBA1B ), CD4 + T cells ( CD3G, CD4 and CCR7 ), CD8 + T cells ( CD3G and CD8A ), dendritic cells ( PLD4, IL3RA and LILRA4 ), B cells ( CD19 ), plasmablasts ( CD27 , CD38 and MZB1 ), megakaryocytes ( ITGA2B, TUBB1 and GP9 ) and cell precursors ( CD34, ITGA4 and TUBA1A ), such as, hematopoietic stem cells (HSCs), megakaryocyte-erythroid progenitor cells (MEPs), common myeloid progenitors (CMPs) and granulocytes-macrophage progenitors (GMPs).	1	1
							cross-corpus_high	biorxiv	hca	False	biorxiv__hca	TREG	biorxiv:380e1251-6c2c-1014-8b2d-a217f3491f5e	hca:0098_10.1038_s41586-020-03148-w_f50cb505c0	data/biorxiv/meca/380e1251-6c2c-1014-8b2d-a217f3491f5e/manuscript.md	data/hca/manuscripts/0098_10.1038_s41586-020-03148-w_f50cb505c0/manuscript.md	0.9999995827674866	0.5	14	3	3	2	4	IL2RA;RORC;IL7R	FOXP3;IL2RA;IL7R	ENSG00000134460;ENSG00000143365;ENSG00000168685	ENSG00000049768;ENSG00000134460;ENSG00000168685	IL2RA;IL7R	RORC	FOXP3	ENSG00000134460;ENSG00000168685	ENSG00000143365	ENSG00000049768	Separated CD4+ TN, TCM, TEM, TEMRA cells as well as CD4+CD25highCD127low regulatory T cells (Treg) from four healthy individuals were analysed allowing comparative gene expression analysis of a total of 209, 260, 396, 248 and 276 single cells, respectively. A high proportion of TEM but also TEMRA cells transcribed EOMES and also GATA3, whereas RORC was only expressed by a minor fraction of TCM, TEM and Treg cells but not by TEMRA cells (suppl. table 3).	DC1 – conventional dendritic cells type 1, CLEC9A +; DC2 – conventional dendritic cells type 2, CD1C +; Migratory DC – migratory dendritic cells, CCR7 +; pDC – plasmacytoid dendritic cells, CLEC4C +; Mixed myeloid – mixed cluster containing transitory dendritic cells and very immature monocyte-derived macrophages; TRAM – tissue-resident alveolar macrophages; MoAM – monocyte-derived alveolar macrophages; iNKT cells – invariant natural killer T cells; Treg – regulatory T cells, FOXP3 +. Tregs were identified as CD3+CD4+CD25+CD127−.	2	2
							cross-corpus_high	biorxiv	hca	False	biorxiv__hca	TREG	biorxiv:96c0ca44-7598-1014-bd6e-c97aae1f298a	hca:0432_10.1172_jci.insight.156341_02dc39adcf	data/biorxiv/meca/96c0ca44-7598-1014-bd6e-c97aae1f298a/manuscript.md	data/hca/manuscripts/0432_10.1172_jci.insight.156341_02dc39adcf/manuscript.md	0.9999995827674866	0.5	14	4	5	3	6	FOXP3;BATF;CTLA4;ICOS	FOXP3;CD27;CTLA4;ICOS;TIGIT	ENSG00000049768;ENSG00000156127;ENSG00000163599;ENSG00000163600	ENSG00000049768;ENSG00000139193;ENSG00000163599;ENSG00000163600;ENSG00000181847	FOXP3;CTLA4;ICOS	BATF	CD27;TIGIT	ENSG00000049768;ENSG00000163599;ENSG00000163600	ENSG00000156127	ENSG00000139193;ENSG00000181847	Regulatory T cells (Treg, CD4_cluster2) with FOXP3, CTLA4, ICOS, and BATF expression were also abundant, which has been demonstrated as tumor-specific alterations in the tissue microenvironment 16,18,19.	Notably, the Tregs associated with cluster 4 were found to have stronger expression of CTLA4 , TIGIT , and ICOS than those in cluster 10, while those in cluster 10 were marked by higher expression of CD27 . FOXP3 + Tregs were found across 2 clusters, both sharing expression of CTLA4 , ICOS , and CD27 (clusters 4 and 10).	1	2
							cross-corpus	biorxiv	hca	False	biorxiv__hca	MACRO-CCL	biorxiv:78211bc7-6c0f-1014-bc42-c103d41718b8	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	data/biorxiv/meca/78211bc7-6c0f-1014-bc42-c103d41718b8/manuscript.md	data/hca/manuscripts/0378_10.1101_2022.06.17.496207_92cb140ff3/manuscript.md	1.0000003576278689	0.4285714285714285	2	3	7	3	7	CCL20;CXCL8;CCL4	CCL20;CXCL9;CXCL5;CXCL10;CXCL8;CCL23;CCL4	ENSG00000115009;ENSG00000169429;ENSG00000275302	ENSG00000115009;ENSG00000138755;ENSG00000163735;ENSG00000169245;ENSG00000169429;ENSG00000274736;ENSG00000275302	CCL20;CXCL8;CCL4		CXCL9;CXCL5;CXCL10;CCL23	ENSG00000115009;ENSG00000169429;ENSG00000275302		ENSG00000138755;ENSG00000163735;ENSG00000169245;ENSG00000274736	The final rare novel population of macrophages expressed chemokines including CXCL8, CCL4 and CCL20 and was named Macro-CCL.	The macro-CCL population in our dataset was enriched for the chemokine-receptor-bind-chemokines REACTOME pathway, and expressed genes for chemokines CCL4, CCL20, CCL23, CXCL5, CXCL8, CXCL9 and CXCL10, further confirming its annotation.	1	1
							cross-corpus	biorxiv	hca	False	biorxiv__hca	ILC3	biorxiv:fc7595eb-733c-1014-9892-ed444a916a2a	hca:0479_10.1016_j.xcrm.2022.100657_bf09154d98	data/biorxiv/meca/fc7595eb-733c-1014-9892-ed444a916a2a/manuscript.md	data/hca/manuscripts/0479_10.1016_j.xcrm.2022.100657_bf09154d98/manuscript.md	1.0000001192092896	0.4285714285714285	3	6	4	3	7	NRP1;IL22;RORC;KIT;IL23R;IL7R	AHR;RORC;KIT;IL7R	ENSG00000099250;ENSG00000127318;ENSG00000143365;ENSG00000157404;ENSG00000162594;ENSG00000168685	ENSG00000106546;ENSG00000143365;ENSG00000157404;ENSG00000168685	RORC;KIT;IL7R	NRP1;IL22;IL23R	AHR	ENSG00000143365;ENSG00000157404;ENSG00000168685	ENSG00000099250;ENSG00000127318;ENSG00000162594	ENSG00000106546	Conserved genes (Extended Data Fig. 10b, Supplemental Table 1) included mostly expected results for cDC1 (such as CLEC9A, CADM1, and XCR1) and ILC3 (such as IL23R, IL22, and RORC). A population of ILC3 was demarcated by expression of IL7R, KIT, and NRP1 (Fig. 5c and Extended Data Fig. 10a).	In addition, an ILC3 cell cluster was annotated based on their lack of expression of classical NK cell marker genes TBX21 and EOMES and the high expression of AHR , KIT , IL7R , and RORC ( Figures 3 F and 3G).	2	1
							cross-corpus	biorxiv	hca	False	biorxiv__hca	BASAL CELL	biorxiv:2439b48c-6d2d-1014-8b64-9f8fdc0d5fe9	hca:0132_10.1038_s41467-020-16239-z_001d78a35b	data/biorxiv/meca/2439b48c-6d2d-1014-8b64-9f8fdc0d5fe9/manuscript.md	data/hca/manuscripts/0132_10.1038_s41467-020-16239-z_001d78a35b/manuscript.md	1.0	0.4285714285714285	6	5	5	3	7	TP63;KRT17;ITGB4;KRT5;KRT14	TP63;IL33;KRT13;KRT5;KRT14	ENSG00000073282;ENSG00000128422;ENSG00000132470;ENSG00000186081;ENSG00000186847	ENSG00000073282;ENSG00000137033;ENSG00000171401;ENSG00000186081;ENSG00000186847	TP63;KRT5;KRT14	KRT17;ITGB4	IL33;KRT13	ENSG00000073282;ENSG00000186081;ENSG00000186847	ENSG00000128422;ENSG00000132470	ENSG00000137033;ENSG00000171401	The expression across cells of different clusters of the basal cell markers KRT5, KRT14, KRT17, ITGB4, and TP63; markers of transitional epithelial cells KRT8 and KRT18 [27]; the general epithelial marker KRT7 [28], mesenchymal markers FN1 and VIM; the transcription factors SOX4 and SOX9, IPF-related matrix metalloprotease (MMP)7 [29], and secretory cell markers MUC4 and SCGB1A1 can be seen in Figure 4 D. The majority of cells expressed basal cell markers (Cytokeratin (KRT) 5 and 17, TP63), of which a fraction co-expressed mesenchymal cell markers (VIM, FN1, CDH2), alveolar (SLC34A2, ABCA3, LPCAT1, EMP2, HOPX) and/or secretory epithelial cell markers (SCGB1A1, MUC4).	Three KRT5 -expressing basal cell populations were distinguished from one another by expression of genes involved in proliferation (Supplementary Fig. 1c ), differentiation ( IL33 and TP63 ), or a squamous metaplastic response to injury or stress (e.g. KRT14 and KRT13 12 , 13 , Supplementary Fig. 2 ).	2	1
							cross-corpus	biorxiv	hca	False	biorxiv__hca	GOBLET CELL	biorxiv:8bff4e38-6c13-1014-bcce-e068e3eafd28	hca:0068_10.1093_ibd_izac201_351dddd961	data/biorxiv/meca/8bff4e38-6c13-1014-bcce-e068e3eafd28/manuscript.md	data/hca/manuscripts/0068_10.1093_ibd_izac201_351dddd961/manuscript.md	1.0	0.4285714285714285	7	7	3	3	7	BEST2;AGR2;SPINK4;SPDEF;TFF3;ATOH1;MUC2	SPINK4;TFF3;MUC2	ENSG00000039987;ENSG00000106541;ENSG00000122711;ENSG00000124664;ENSG00000160180;ENSG00000172238;ENSG00000198788	ENSG00000122711;ENSG00000160180;ENSG00000198788	SPINK4;TFF3;MUC2	BEST2;AGR2;SPDEF;ATOH1		ENSG00000122711;ENSG00000160180;ENSG00000198788	ENSG00000039987;ENSG00000106541;ENSG00000124664;ENSG00000172238		BEST2, a marker for goblet cells, was significantly downregulated while markers for enteroendocrine cells (SGC5, GCG, VWA5B2) were upregulated suggesting an alteration in the secretory lineage (Fig. 7E). Amongst the secretory cell markers were well known goblet cell markers AGR2, TFF3 and SPINK4 as well as CHGA which marks enteroendocrine cells.	The genes used to define each subcluster of epithelial cells were stem/transit-amplifying (TA)/progenitor cells ( OLFM4 , LGR5 ), TA cells ( OLFM4 , MKI67 , and TOP2A ), early enterocyte cells ( OLFM4 , LCN2 , and ADH1C ), enterocyte cells ( APOA4 and FABP6 ), Goblet cells ( MUC2 , TFF3 , and SPINK4 ), enteroendocrine cells (EECs) ( CHGA , CHGB , PYY , and NTS ), Paneth cells ( DEFA5 , DEFA6 , and LYZ ), BEST4+ enterocyte cells ( BEST4 , OTOP2 , and SPIB ), 15 and tuft cells ( SPIB , SH2D6 , and LRMP ).	3	1
							cross-corpus	biorxiv	hca	False	biorxiv__hca	PERICYTES	biorxiv:53fe4c58-6d7e-1014-9234-a9ab6cb90679	hca:0085_10.1073_pnas.2200914119_3dd916fb05	data/biorxiv/meca/53fe4c58-6d7e-1014-9234-a9ab6cb90679/manuscript.md	data/hca/manuscripts/0085_10.1073_pnas.2200914119_3dd916fb05/manuscript.md	1.0000005960464478	0.4	4	4	3	2	5	NOTCH3;PDGFRB;RGS5;NDUFA4L2	NOTCH3;PDGFRB;ADCY3	ENSG00000074181;ENSG00000113721;ENSG00000143248;ENSG00000185633	ENSG00000074181;ENSG00000113721;ENSG00000155897	NOTCH3;PDGFRB	RGS5;NDUFA4L2	ADCY3	ENSG00000074181;ENSG00000113721	ENSG00000143248;ENSG00000185633	ENSG00000155897	Indeed, pericytes are commonly annotated as fibroblasts or CAFs in the CRC field despite their distinct transcriptional signature (RGS5, NOTCH3, PDGFRB, NDUFA4L2) [101–104].	Seven additional clusters were identified as pericytes ( NOTCH3 and PDGFRB ), macrophages ( LYVE1 + CD163 +), lymphocytes ( CD69 +), mast cells ( IL1RL1 + CPA3 +), ciliary muscle cells ( DES and CHRM3 ), Schwann cells ( LGI4 and CDH19 ), corneal stromal fibroblasts ( KERA and MME ), and scleral fibroblasts ( TXNB , FBLN1 ). They included DES and MYH11 for muscle, DCN and PDPN for fibroblasts ( Fig. 3 K ), LGI4 and SCN7A for Schwann cells, MLANA for melanocytes ( Fig. 3 L ), PECAM1 for vascular endothelium ( Fig. 3 K ), ADCY3 for pericytes, CD163 for macrophages, and CD96 for lymphocytes ( Fig. 3 J ).	1	2
							cross-corpus	biorxiv	hca	False	biorxiv__hca	CYCLING CELL	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	data/biorxiv/meca/cf0d429c-6c7f-1014-a5a8-f09b6915373d/manuscript.md	data/hca/manuscripts/0481_10.1016_j.immuni.2023.01.002_2da3d3f446/manuscript.md	1.0000001192092896	0.4	1	3	4	2	5	CDC20;TOP2A;MKI67	TOP2A;MKI67;HMGB2;UBE2C	ENSG00000117399;ENSG00000131747;ENSG00000148773	ENSG00000131747;ENSG00000148773;ENSG00000164104;ENSG00000175063	TOP2A;MKI67	CDC20	HMGB2;UBE2C	ENSG00000131747;ENSG00000148773	ENSG00000117399	ENSG00000164104;ENSG00000175063	Before batch correction, we identified a cluster of cycling cells, defined by the expression of MKI67, TOP2A, CDC20 (Figure 4A).	Briefly, Epithelial cells were clustered into Enterocytes ( RBP2 , ANPEP , FABP2 ), Stem cells ( LGR5 , ASCL2 , SMOC2 , RGMB , OLFM4 ), Goblets ( CLCA1 , SPDEF , FCGBP , ZG16 , MUC2 ), Paneth cells ( DEFA5 , DEFA6 , REG3A ), Tuft cells ( LRMP, SH2D 6), Enteroendocrine cells ( CHGA, CHGB, NEUROD1 ) and Cycling cells ( UBE2C, TOP2A, MKI67, HMGB2 ).	1	1
